CODS_20140504_135710_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/05/04,2014/05/02 13:51:00,2014/05/04 11:01:00,2712
CODS_20120408_142023_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/04/08,2012/04/06 14:14:21,2012/04/08 11:01:26,2690
CODS_20140819_140613_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/08/19,2014/08/17 13:59:00,2014/08/19 10:20:00,2663
CODS_20130702_141126_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/07/02,2013/06/30 13:51:00,2013/07/02 10:21:00,2672
CODS_20150122_135812_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/01/22,2015/01/20 13:51:00,2015/01/22 11:14:00,2725
CODS_20140619_135943_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/06/19,2014/06/17 13:52:00,2014/06/19 11:14:00,2724
CODS_20140507_135811_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/05/07,2014/05/05 13:51:00,2014/05/07 10:48:00,2699
CODS_20110908_144724_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/09/08,2011/09/06 14:36:00,2011/09/08 14:36:00,2882
CODS_20130807_135703_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/08/07,2013/08/05 13:50:00,2013/08/07 10:47:00,2699
CODS_20141222_130550_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/12/22,2014/12/20 12:58:00,2014/12/22 11:27:00,2791
CODS_20150314_135717_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/03/14,2015/03/12 13:50:00,2015/03/14 10:34:00,2686
CODS_20140531_135952_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/05/31,2014/05/29 13:52:00,2014/05/31 10:34:00,2684
CODS_20120205_141922_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/02/05,2012/02/03 14:13:32,2012/02/05 11:01:33,2691
CODS_20150603_135823_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/06/03,2015/06/01 13:51:00,2015/06/03 10:47:00,2698
CODS_20140423_135738_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/04/23,2014/04/21 13:50:00,2014/04/23 10:48:00,2700
CODS_20111031_141046_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/10/31,2011/10/29 14:05:00,2011/10/31 14:05:00,2882
CODS_20140604_135932_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/06/04,2014/06/02 13:52:00,2014/06/04 10:48:00,2698
CODS_20110602_165620_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/06/02,2011/05/29 13:15:00,2011/05/31 13:10:00,2877
CODS_20141221_135822_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/12/21,2014/12/19 13:51:00,2014/12/21 11:01:00,2712
CODS_20120822_135702_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/08/22,2012/08/20 13:54:00,2012/08/22 13:54:00,2882
CODS_20130928_135939_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/09/28,2013/09/26 13:50:00,2013/09/28 10:34:00,2686
CODS_20141215_135807_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/12/15,2014/12/13 13:51:00,2014/12/15 11:27:00,2738
CODS_20130204_135707_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/02/04,2013/02/02 13:50:00,2013/02/04 11:27:00,2739
CODS_20131123_135737_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/11/23,2013/11/21 13:50:00,2013/11/23 10:34:00,2686
CODS_20150226_135707_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/02/26,2015/02/24 13:50:00,2015/02/26 11:14:00,2726
CODS_20120704_150805_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/07/04,2012/07/02 15:05:00,2012/07/04 15:05:00,2882
CODS_20120118_141350_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/01/18,2012/01/16 14:08:00,2012/01/18 10:48:10,2683
CODS_20131014_135711_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/10/14,2013/10/12 13:50:00,2013/10/14 11:28:00,2740
CODS_20130426_135819_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/04/26,2013/04/24 13:51:00,2013/04/26 10:07:00,2658
CODS_20120912_135703_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/09/12,2012/09/10 13:50:00,2012/09/12 10:48:00,2700
CODS_20140122_125254_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/01/22,2014/01/20 12:45:00,2014/01/22 11:52:00,2829
CODS_20150407_140106_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2015/04/07,2015/04/04 23:22:00,2015/04/06 23:03:00,2863
CODS_20140124_135739_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/01/24,2014/01/22 09:30:00,2014/01/24 09:20:00,2872
CODS_20130627_135826_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/06/27,2013/06/25 13:51:00,2013/06/27 11:14:00,2725
CODS_20131002_135653_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/10/02,2013/09/30 13:49:00,2013/10/02 10:48:00,2701
CODS_20111124_123142_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/11/24,2011/11/22 12:24:49,2011/11/24 11:14:18,2812
CODS_20140807_135816_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/08/07,2014/08/05 13:51:00,2014/08/07 11:14:00,2725
CODS_20140731_135820_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/07/31,2014/07/29 13:51:00,2014/07/31 11:14:00,2725
CODS_20121029_135815_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/10/29,2012/10/27 13:51:00,2012/10/29 11:27:00,2738
CODS_20121028_135718_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/10/28,2012/10/26 13:50:00,2012/10/28 11:00:00,2712
CODS_20130706_135814_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/07/06,2013/07/04 13:51:00,2013/07/06 10:34:00,2685
CODS_20111001_135610_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2011/10/01,2011/09/29 13:49:00,2011/10/01 13:49:00,2882
CODS_20130225_135725_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/02/25,2013/02/23 13:50:00,2013/02/25 11:27:00,2739
CODS_20131229_135714_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/12/29,2013/12/27 13:50:00,2013/12/29 11:01:00,2713
CODS_20121229_135643_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/12/29,2012/12/27 17:20:00,2012/12/29 10:34:00,2476
CODS_20140201_135702_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/02/01,2014/01/30 13:50:00,2014/02/01 10:34:00,2686
CODS_20140401_135657_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2014/04/01,2014/03/30 13:49:00,2014/04/01 10:20:00,2673
CODS_20120617_140847_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/06/17,2012/06/15 14:00:00,2012/06/17 14:00:00,2882
CODS_20131228_135659_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2013/12/28,2013/12/26 13:50:00,2013/12/28 10:34:00,2686
CODS_20120612_140813_SACD_ORBEPHEM_TOD_XYZ_O.TXT,2012/06/12,2012/06/10 14:00:00,2012/06/12 14:00:00,2882
