"Time (UTCG)","x (km)","y (km)","z (km)","vx (km/sec)","vy (km/sec)","vz (km/sec)"
25 May 2012 00:00:00.000,6123.226382,-2799.605966,2030.222245,1.509738,-1.894738,-7.130677
25 May 2012 00:01:00.000,6201.109963,-2907.433903,1598.474875,1.085502,-1.698287,-7.255921
25 May 2012 00:02:00.000,6253.396954,-3003.260689,1160.111787,0.656816,-1.494840,-7.351126
25 May 2012 00:03:00.000,6279.873859,-3086.691896,716.947689,0.225466,-1.285246,-7.415901
25 May 2012 00:04:00.000,6280.434856,-3157.384873,270.816951,-0.206748,-1.070381,-7.449982
25 May 2012 00:05:00.000,6255.082210,-3215.050188,-176.434228,-0.638022,-0.851142,-7.453238
25 May 2012 00:06:00.000,6203.926211,-3259.452829,-622.955698,-1.066562,-0.628446,-7.425670
25 May 2012 00:07:00.000,6127.184602,-3290.413159,-1066.901251,-1.490581,-0.403221,-7.367408
25 May 2012 00:08:00.000,6025.181537,-3307.807613,-1506.436481,-1.908320,-0.176407,-7.278714
25 May 2012 00:09:00.000,5898.346051,-3311.569141,-1939.746558,-2.318044,0.051053,-7.159978
25 May 2012 00:10:00.000,5747.210063,-3301.687394,-2365.043894,-2.718058,0.278212,-7.011718
25 May 2012 00:11:00.000,5572.405930,-3278.208657,-2780.575651,-3.106712,0.504129,-6.834575
25 May 2012 00:12:00.000,5374.663568,-3241.235529,-3184.631054,-3.482405,0.727870,-6.629308
25 May 2012 00:13:00.000,5154.807157,-3190.926358,-3575.548476,-3.843596,0.948512,-6.396796
25 May 2012 00:14:00.000,4913.751454,-3127.494431,-3951.722267,-4.188807,1.165146,-6.138025
25 May 2012 00:15:00.000,4652.497744,-3051.206944,-4311.609288,-4.516634,1.376884,-5.854092
25 May 2012 00:16:00.000,4372.129452,-2962.383736,-4653.735139,-4.825744,1.582860,-5.546192
25 May 2012 00:17:00.000,4073.807438,-2861.395820,-4976.700039,-5.114888,1.782236,-5.215614
25 May 2012 00:18:00.000,3758.765009,-2748.663712,-5279.184360,-5.382902,1.974200,-4.863741
25 May 2012 00:19:00.000,3428.302678,-2624.655565,-5559.953782,-5.628711,2.157976,-4.492033
25 May 2012 00:20:00.000,3083.782688,-2489.885134,-5817.864067,-5.851332,2.332821,-4.102031
25 May 2012 00:21:00.000,2726.623339,-2344.909569,-6051.865432,-6.049880,2.498031,-3.695343
25 May 2012 00:22:00.000,2358.293133,-2190.327060,-6261.006524,-6.223568,2.652943,-3.273640
25 May 2012 00:23:00.000,1980.304776,-2026.774339,-6444.437983,-6.371709,2.796936,-2.838649
25 May 2012 00:24:00.000,1594.209044,-1854.924051,-6601.415594,-6.493722,2.929434,-2.392147
25 May 2012 00:25:00.000,1201.588553,-1675.482009,-6731.303026,-6.589127,3.049908,-1.935952
25 May 2012 00:26:00.000,804.051438,-1489.184346,-6833.574149,-6.657553,3.157877,-1.471918
25 May 2012 00:27:00.000,403.224979,-1296.794557,-6907.814948,-6.698735,3.252910,-1.001928
25 May 2012 00:28:00.000,0.749171,-1099.100469,-6953.725008,-6.712513,3.334627,-0.527884
25 May 2012 00:29:00.000,-401.729720,-896.911125,-6971.118600,-6.698838,3.402701,-0.051704
25 May 2012 00:30:00.000,-802.565619,-691.053594,-6959.925339,-6.657765,3.456858,0.424685
25 May 2012 00:31:00.000,-1200.119092,-482.369733,-6920.190438,-6.589461,3.496880,0.899358
25 May 2012 00:32:00.000,-1592.763772,-271.712888,-6852.074550,-6.494195,3.522602,1.370394
25 May 2012 00:33:00.000,-1978.892742,-59.944549,-6755.853192,-6.372344,3.533917,1.835886
25 May 2012 00:34:00.000,-2356.924868,152.069023,-6631.915759,-6.224392,3.530773,2.293947
25 May 2012 00:35:00.000,-2725.311053,363.460199,-6480.764125,-6.050922,3.513177,2.742716
25 May 2012 00:36:00.000,-3082.540392,573.363409,-6303.010824,-5.852623,3.481191,3.180366
25 May 2012 00:37:00.000,-3427.146231,780.918565,-6099.376824,-5.630282,3.434935,3.605110
25 May 2012 00:38:00.000,-3757.712083,985.274495,-5870.688878,-5.384783,3.374586,4.015211
25 May 2012 00:39:00.000,-4072.877392,1185.592357,-5617.876464,-5.117105,3.300378,4.408983
25 May 2012 00:40:00.000,-4371.343135,1381.049031,-5341.968312,-4.828320,3.212601,4.784804
25 May 2012 00:41:00.000,-4651.877209,1570.840476,-5044.088518,-4.519586,3.111600,5.141119
25 May 2012 00:42:00.000,-4913.319610,1754.185038,-4725.452260,-4.192147,2.997777,5.476448
25 May 2012 00:43:00.000,-5154.587362,1930.326687,-4387.361106,-3.847326,2.871584,5.789392
25 May 2012 00:44:00.000,-5374.679166,2098.538190,-4031.197942,-3.486522,2.733528,6.078640
25 May 2012 00:45:00.000,-5572.679762,2258.124179,-3658.421521,-3.111203,2.584164,6.342975
25 May 2012 00:46:00.000,-5747.763958,2408.424118,-3270.560655,-2.722903,2.424098,6.581279
25 May 2012 00:47:00.000,-5899.200310,2548.815137,-2869.208058,-2.323211,2.253979,6.792541
25 May 2012 00:48:00.000,-6026.354435,2678.714736,-2456.013875,-1.913772,2.074502,6.975860
25 May 2012 00:49:00.000,-6128.691916,2797.583326,-2032.678917,-1.496274,1.886404,7.130447
25 May 2012 00:50:00.000,-6205.780792,2904.926599,-1600.947625,-1.072442,1.690456,7.255637
25 May 2012 00:51:00.000,-6257.293613,3000.297716,-1162.600801,-0.644033,1.487469,7.350885
25 May 2012 00:52:00.000,-6283.009035,3083.299286,-719.448136,-0.212826,1.278280,7.415773
25 May 2012 00:53:00.000,-6282.812943,3153.585143,-273.320581,0.219385,1.063757,7.450010
25 May 2012 00:54:00.000,-6256.699102,3210.861892,173.937421,0.650799,0.844792,7.453438
25 May 2012 00:55:00.000,-6204.769312,3254.890216,620.475774,1.079617,0.622296,7.426027
25 May 2012 00:56:00.000,-6127.233078,3285.485952,1064.446621,1.504050,0.397195,7.367882
25 May 2012 00:57:00.000,-6024.406784,3302.520905,1504.012234,1.922325,0.170427,7.279235
25 May 2012 00:58:00.000,-5896.712383,3305.923415,1937.352862,2.332697,-0.057062,7.160453
25 May 2012 00:59:00.000,-5744.675604,3295.678662,2362.674498,2.733454,-0.284324,7.012028
25 May 2012 01:00:00.000,-5568.923697,3271.828722,2778.216517,3.122925,-0.510410,6.834579
25 May 2012 01:01:00.000,-5370.182712,3234.472352,3182.259156,3.499489,-0.734381,6.628849
25 May 2012 01:02:00.000,-5149.274353,3183.764531,3573.130786,3.861580,-0.955304,6.395699
25 May 2012 01:03:00.000,-4907.112408,3119.915752,3949.214951,4.207696,-1.172261,6.136106
25 May 2012 01:04:00.000,-4644.698787,3043.191067,4308.957132,4.536402,-1.384351,5.851157
25 May 2012 01:05:00.000,-4363.119192,2953.908897,4650.871214,4.846340,-1.590698,5.542045
25 May 2012 01:06:00.000,-4063.538441,2852.439618,4973.545625,5.136233,-1.790448,5.210060
25 May 2012 01:07:00.000,-3747.195479,2739.203932,5275.649124,5.404889,-1.982776,4.856587
25 May 2012 01:08:00.000,-3415.398098,2614.671033,5555.936213,5.651204,-2.166892,4.483100
25 May 2012 01:09:00.000,-3069.517399,2479.356573,5813.252163,5.874173,-2.342038,4.091149
25 May 2012 01:10:00.000,-2710.982020,2333.820458,6046.537638,6.072884,-2.507496,3.682362
25 May 2012 01:11:00.000,-2341.272165,2178.664468,6254.832900,6.246530,-2.662590,3.258431
25 May 2012 01:12:00.000,-1961.913451,2014.529718,6437.281586,6.394405,-2.806686,2.821107
25 May 2012 01:13:00.000,-1574.470606,1842.093986,6593.134060,6.515911,-2.939195,2.372196
25 May 2012 01:14:00.000,-1180.541044,1662.068894,6721.750320,6.610557,-3.059578,1.913546
25 May 2012 01:15:00.000,-781.748336,1475.196981,6822.602472,6.677962,-3.167345,1.447043
25 May 2012 01:16:00.000,-379.735606,1282.248658,6895.276748,6.717856,-3.262056,0.974605
25 May 2012 01:17:00.000,23.841130,1084.019074,6939.475095,6.730079,-3.343327,0.498170
25 May 2012 01:18:00.000,427.319656,881.324886,6955.016301,6.714584,-3.410825,0.019693
25 May 2012 01:19:00.000,829.038264,675.000959,6941.836688,6.671435,-3.464276,-0.458863
25 May 2012 01:20:00.000,1227.342454,465.896998,6899.990351,6.600809,-3.503460,-0.935538
25 May 2012 01:21:00.000,1620.591604,254.874123,6829.648949,6.502991,-3.528217,-1.408374
25 May 2012 01:22:00.000,2007.165595,42.801395,6731.101059,6.378379,-3.538442,-1.875432
25 May 2012 01:23:00.000,2385.471367,-169.447681,6604.751070,6.227477,-3.534092,-2.334793
25 May 2012 01:24:00.000,2753.949385,-380.998693,6451.117641,6.050898,-3.515180,-2.784567
25 May 2012 01:25:00.000,3111.079999,-590.979867,6270.831710,5.849358,-3.481780,-3.222904
25 May 2012 01:26:00.000,3455.389668,-798.525606,6064.634061,5.623678,-3.434025,-3.647993
25 May 2012 01:27:00.000,3785.457029,-1002.780036,5833.372443,5.374776,-3.372106,-4.058080
25 May 2012 01:28:00.000,4099.918793,-1202.900513,5577.998264,5.103669,-3.296272,-4.451466
25 May 2012 01:29:00.000,4397.475429,-1398.061110,5299.562841,4.811465,-3.206832,-4.826520
25 May 2012 01:30:00.000,4676.896627,-1587.456038,4999.213228,4.499362,-3.104149,-5.181684
25 May 2012 01:31:00.000,4937.026503,-1770.303017,4678.187629,4.168642,-2.988641,-5.515479
25 May 2012 01:32:00.000,5176.788522,-1945.846563,4337.810407,3.820668,-2.860784,-5.826512
25 May 2012 01:33:00.000,5395.190117,-2113.361175,3979.486697,3.456875,-2.721103,-6.113485
25 May 2012 01:34:00.000,5591.326974,-2272.154420,3604.696651,3.078768,-2.570173,-6.375198
25 May 2012 01:35:00.000,5764.386954,-2421.569883,3214.989327,2.687913,-2.408619,-6.610554
25 May 2012 01:36:00.000,5913.653642,-2560.989980,2811.976254,2.285934,-2.237110,-6.818567
25 May 2012 01:37:00.000,6038.509480,-2689.838613,2397.324686,1.874502,-2.056360,-6.998368
25 May 2012 01:38:00.000,6138.438480,-2807.583640,1972.750589,1.455329,-1.867119,-7.149204
25 May 2012 01:39:00.000,6213.028488,-2913.739172,1540.011388,1.030163,-1.670178,-7.270444
25 May 2012 01:40:00.000,6261.972990,-3007.867659,1100.898505,0.600777,-1.466358,-7.361587
25 May 2012 01:41:00.000,6285.072440,-3089.581760,657.229734,0.168962,-1.256510,-7.422256
25 May 2012 01:42:00.000,6282.235111,-3158.545991,210.841484,-0.263482,-1.041511,-7.452207
25 May 2012 01:43:00.000,6253.477446,-3214.478138,-236.419057,-0.694750,-0.822259,-7.451326
25 May 2012 01:44:00.000,6198.923925,-3257.150423,-682.701817,-1.123046,-0.599670,-7.419629
25 May 2012 01:45:00.000,6118.806438,-3286.390425,-1126.161718,-1.546587,-0.374672,-7.357266
25 May 2012 01:46:00.000,6013.463171,-3302.081746,-1564.966533,-1.963615,-0.148204,-7.264517
25 May 2012 01:47:00.000,5883.337014,-3304.164418,-1997.304647,-2.372400,0.078792,-7.141788
25 May 2012 01:48:00.000,5728.973508,-3292.635062,-2421.392705,-2.771250,0.305374,-6.989614
25 May 2012 01:49:00.000,5551.018336,-3267.546787,-2835.483094,-3.158519,0.530601,-6.808651
25 May 2012 01:50:00.000,5350.214385,-3229.008841,-3237.871228,-3.532616,0.753542,-6.599676
25 May 2012 01:51:00.000,5127.398398,-3177.186013,-3626.902602,-3.892004,0.973278,-6.363582
25 May 2012 01:52:00.000,4883.497238,-3112.297806,-4000.979579,-4.235215,1.188905,-6.101370
25 May 2012 01:53:00.000,4619.523790,-3034.617370,-4358.567890,-4.560853,1.399540,-5.814150
25 May 2012 01:54:00.000,4336.572525,-2944.470220,-4698.202809,-4.867595,1.604321,-5.503131
25 May 2012 01:55:00.000,4035.814753,-2842.232741,-5018.494998,-5.154202,1.802413,-5.169615
25 May 2012 01:56:00.000,3718.493603,-2728.330499,-5318.135980,-5.419520,1.993014,-4.814995
25 May 2012 01:57:00.000,3385.918744,-2603.236354,-5595.903252,-5.662486,2.175350,-4.440742
25 May 2012 01:58:00.000,3039.460876,-2467.468412,-5850.665000,-5.882130,2.348686,-4.048407
25 May 2012 01:59:00.000,2680.546031,-2321.587802,-6081.384423,-6.077578,2.512324,-3.639606
25 May 2012 02:00:00.000,2310.649695,-2166.196306,-6287.123651,-6.248056,2.665607,-3.216019
25 May 2012 02:01:00.000,1931.290787,-2001.933855,-6467.047254,-6.392890,2.807922,-2.779380
25 May 2012 02:02:00.000,1544.025506,-1829.475885,-6620.425338,-6.511512,2.938698,-2.331472
25 May 2012 02:03:00.000,1150.441087,-1649.530590,-6746.636226,-6.603457,3.057414,-1.874117
25 May 2012 02:04:00.000,752.149469,-1462.836063,-6845.168726,-6.668366,3.163596,-1.409175
25 May 2012 02:05:00.000,350.780904,-1270.157335,-6915.623981,-6.705987,3.256819,-0.938530
25 May 2012 02:06:00.000,-52.022473,-1072.283345,-6957.716907,-6.716176,3.336712,-0.464087
25 May 2012 02:07:00.000,-454.613099,-870.023813,-6971.277214,-6.698898,3.402954,0.012232
25 May 2012 02:08:00.000,-855.344450,-664.206059,-6956.250016,-6.654222,3.455279,0.488503
25 May 2012 02:09:00.000,-1252.577485,-455.671760,-6912.696030,-6.582327,3.493475,0.962799
25 May 2012 02:10:00.000,-1644.687077,-245.273648,-6840.791356,-6.483498,3.517385,1.433202
25 May 2012 02:11:00.000,-2030.068397,-33.872179,-6740.826854,-6.358127,3.526909,1.897807
25 May 2012 02:12:00.000,-2407.143234,177.667849,-6613.207093,-6.206710,3.522002,2.354729
25 May 2012 02:13:00.000,-2774.366241,388.480690,-6458.448907,-6.029845,3.502677,2.802111
25 May 2012 02:14:00.000,-3130.231093,597.703066,-6277.179512,-5.828233,3.469004,3.238133
25 May 2012 02:15:00.000,-3473.276519,804.477595,-6070.134229,-5.602676,3.421109,3.661013
25 May 2012 02:16:00.000,-3802.092207,1007.956206,-5838.153776,-5.354070,3.359177,4.069020
25 May 2012 02:17:00.000,-4115.324559,1207.303550,-5582.181157,-5.083408,3.283447,4.460478
25 May 2012 02:18:00.000,-4411.682256,1401.700380,-5303.258128,-4.791773,3.194215,4.833771
25 May 2012 02:19:00.000,-4689.941638,1590.346895,-5002.521264,-4.480335,3.091834,5.187356
25 May 2012 02:20:00.000,-4948.951840,1772.466033,-4681.197610,-4.150351,2.976710,5.519761
25 May 2012 02:21:00.000,-5187.639698,1947.306700,-4340.599947,-3.803154,2.849300,5.829601
25 May 2012 02:22:00.000,-5405.014363,2114.146917,-3982.121666,-3.440153,2.710118,6.115575
25 May 2012 02:23:00.000,-5600.171622,2272.296872,-3607.231265,-3.062827,2.559723,6.376481
25 May 2012 02:24:00.000,-5772.297885,2421.101870,-3217.466493,-2.672716,2.398725,6.611214
25 May 2012 02:25:00.000,-5920.673824,2559.945143,-2814.428154,-2.271420,2.227778,6.818778
25 May 2012 02:26:00.000,-6044.677629,2688.250526,-2399.773592,-1.860589,2.047581,6.998285
25 May 2012 02:27:00.000,-6143.787868,2805.484981,-1975.209886,-1.441919,1.858873,7.148965
25 May 2012 02:28:00.000,-6217.585922,2911.160932,-1542.486786,-1.017140,1.662429,7.270167
25 May 2012 02:29:00.000,-6265.757976,3004.838427,-1103.389409,-0.588014,1.459061,7.361364
25 May 2012 02:30:00.000,-6288.096558,3086.127093,-659.730749,-0.156322,1.249610,7.422154
25 May 2012 02:31:00.000,-6284.501605,3154.687874,-213.344022,0.276138,1.034944,7.452264
25 May 2012 02:32:00.000,-6254.981040,3210.234547,233.925110,0.707564,0.815956,7.451554
25 May 2012 02:33:00.000,-6199.650873,3252.535003,680.226388,1.136158,0.593557,7.420011
25 May 2012 02:34:00.000,-6118.734798,3281.412284,1123.712856,1.560131,0.368672,7.357757
25 May 2012 02:35:00.000,-6012.563310,3296.745365,1562.548738,1.977712,0.142240,7.265044
25 May 2012 02:36:00.000,-5881.572324,3298.469690,1994.917286,2.387158,-0.084795,7.142253
25 May 2012 02:37:00.000,-5726.301324,3286.577446,2419.028528,2.786763,-0.311488,6.989895
25 May 2012 02:38:00.000,-5547.391040,3261.117581,2833.126888,3.174859,-0.536892,6.808606
25 May 2012 02:39:00.000,-5345.580673,3222.195565,3235.498641,3.549832,-0.760070,6.599145
25 May 2012 02:40:00.000,-5121.704689,3169.972897,3624.479155,3.910124,-0.980093,6.362388
25 May 2012 02:41:00.000,-4876.689191,3104.666370,3998.459894,4.254238,-1.196047,6.099328
25 May 2012 02:42:00.000,-4611.547913,3026.547084,4355.895146,4.580750,-1.407036,5.811065
25 May 2012 02:43:00.000,-4327.377828,2935.939238,4695.308448,4.888312,-1.612187,5.498807
25 May 2012 02:44:00.000,-4025.354441,2833.218687,5015.298676,5.175655,-1.810653,5.163856
25 May 2012 02:45:00.000,-3706.726745,2718.811293,5314.545785,5.441599,-2.001614,4.807611
25 May 2012 02:46:00.000,-3372.811910,2593.191064,5591.816172,5.685052,-2.184285,4.431554
25 May 2012 02:47:00.000,-3024.989707,2456.878113,5845.967646,5.905020,-2.357916,4.037249
25 May 2012 02:48:00.000,-2664.696705,2310.436429,6075.954001,6.100605,-2.521794,3.626330
25 May 2012 02:49:00.000,-2293.420274,2154.471481,6280.829156,6.271011,-2.675249,3.200499
25 May 2012 02:50:00.000,-1912.692400,1989.627675,6459.750884,6.415547,-2.817655,2.761515
25 May 2012 02:51:00.000,-1524.083372,1816.585660,6611.984100,6.533628,-2.948429,2.311188
25 May 2012 02:52:00.000,-1129.195330,1636.059510,6736.903712,6.624778,-3.067041,1.851374
25 May 2012 02:53:00.000,-729.655725,1448.793781,6833.997029,6.688629,-3.173005,1.383963
25 May 2012 02:54:00.000,-327.110703,1255.560465,6902.865729,6.724926,-3.265892,0.910876
25 May 2012 02:55:00.000,76.781567,1057.155849,6943.227379,6.733523,-3.345323,0.434053
25 May 2012 02:56:00.000,480.357591,854.397284,6954.916509,6.714389,-3.410974,-0.044548
25 May 2012 02:57:00.000,881.955264,648.119881,6937.885239,6.667601,-3.462577,-0.522966
25 May 2012 02:58:00.000,1279.920567,439.173144,6892.203460,6.593351,-3.499920,-0.999239
25 May 2012 02:59:00.000,1672.614240,228.417546,6818.058569,6.491939,-3.522850,-1.471412
25 May 2012 03:00:00.000,2058.418401,16.721060,6715.754754,6.363778,-3.531271,-1.937548
25 May 2012 03:01:00.000,2435.743094,-195.044341,6585.711836,6.209386,-3.525145,-2.395732
25 May 2012 03:02:00.000,2803.032752,-406.006211,6428.463666,6.029390,-3.504494,-2.844078
25 May 2012 03:03:00.000,3158.772537,-615.295168,6244.656071,5.824521,-3.469399,-3.280741
25 May 2012 03:04:00.000,3501.494551,-822.048431,6035.044361,5.595611,-3.419999,-3.703918
25 May 2012 03:05:00.000,3829.783890,-1025.413349,5800.490398,5.343595,-3.356491,-4.111861
25 May 2012 03:06:00.000,4142.284514,-1224.550908,5541.959219,5.069501,-3.279134,-4.502881
25 May 2012 03:07:00.000,4437.704908,-1418.639190,5260.515238,4.774449,-3.188239,-4.875355
25 May 2012 03:08:00.000,4714.823517,-1606.876798,4957.318012,4.459651,-3.084177,-5.227736
25 May 2012 03:09:00.000,4972.493914,-1788.486198,4633.617604,4.126399,-2.967374,-5.558556
25 May 2012 03:10:00.000,5209.649693,-1962.716990,4290.749532,3.776067,-2.838308,-5.866435
25 May 2012 03:11:00.000,5425.309046,-2128.849083,3930.129337,3.410100,-2.697511,-6.150086
25 May 2012 03:12:00.000,5618.579005,-2286.195750,3553.246775,3.030013,-2.545562,-6.408323
25 May 2012 03:13:00.000,5788.659317,-2434.106564,3161.659665,2.637380,-2.383092,-6.640066
25 May 2012 03:14:00.000,5934.845943,-2571.970179,2756.987408,2.233834,-2.210772,-6.844342
25 May 2012 03:15:00.000,6056.534140,-2699.216959,2340.904203,1.821051,-2.029321,-7.020298
25 May 2012 03:16:00.000,6153.221114,-2815.321430,1915.132002,1.400750,-1.839492,-7.167197
25 May 2012 03:17:00.000,6224.508230,-2919.804537,1481.433225,0.974684,-1.642078,-7.284426
25 May 2012 03:18:00.000,6270.102756,-3012.235703,1041.603275,0.544629,-1.437901,-7.371499
25 May 2012 03:19:00.000,6289.819128,-3092.234671,597.462893,0.112379,-1.227816,-7.428059
25 May 2012 03:20:00.000,6283.579735,-3159.473119,150.850389,-0.320262,-1.012699,-7.453877
25 May 2012 03:21:00.000,6251.415213,-3213.676037,-296.386209,-0.751492,-0.793450,-7.448858
25 May 2012 03:22:00.000,6193.464240,-3254.622864,-742.397042,-1.179513,-0.570984,-7.413036
25 May 2012 03:23:00.000,6109.972847,-3282.148373,-1185.338306,-1.602545,-0.346228,-7.346578
25 May 2012 03:24:00.000,6001.293240,-3296.143307,-1623.380094,-2.018831,-0.120121,-7.249780
25 May 2012 03:25:00.000,5867.882148,-3296.554752,-2054.714143,-2.426644,0.106398,-7.123068
25 May 2012 03:26:00.000,5710.298703,-3283.386265,-2477.561465,-2.824299,0.332387,-6.966991
25 May 2012 03:27:00.000,5529.201876,-3256.697741,-2890.179804,-3.210156,0.556910,-6.782223
25 May 2012 03:28:00.000,5325.347483,-3216.605034,-3290.870890,-3.582626,0.779040,-6.569556
25 May 2012 03:29:00.000,5099.584781,-3163.279335,-3677.987459,-3.940184,0.997859,-6.329897
25 May 2012 03:30:00.000,4852.852680,-3096.946311,-4049.940008,-4.281368,1.212469,-6.064265
25 May 2012 03:31:00.000,4586.175597,-3017.885019,-4405.203245,-4.604791,1.421989,-5.773780
25 May 2012 03:32:00.000,4300.658979,-2926.426597,-4742.322229,-4.909140,1.625565,-5.459666
25 May 2012 03:33:00.000,3997.484514,-2822.952749,-5059.918157,-5.193186,1.822367,-5.123236
25 May 2012 03:34:00.000,3677.905070,-2707.894031,-5356.693800,-5.455787,2.011596,-4.765895
25 May 2012 03:35:00.000,3343.239382,-2581.727956,-5631.438552,-5.695890,2.192486,-4.389126
25 May 2012 03:36:00.000,2994.866518,-2444.976922,-5883.033105,-5.912538,2.364308,-3.994487
25 May 2012 03:37:00.000,2634.220149,-2298.205974,-6110.453708,-6.104869,2.526370,-3.583604
25 May 2012 03:38:00.000,2262.782646,-2142.020430,-6312.776038,-6.272120,2.678021,-3.158164
25 May 2012 03:39:00.000,1882.079038,-1977.063355,-6489.178650,-6.413634,2.818654,-2.719909
25 May 2012 03:40:00.000,1493.670847,-1804.012918,-6638.946018,-6.528853,2.947708,-2.270627
25 May 2012 03:41:00.000,1099.149819,-1623.579630,-6761.471163,-6.617326,3.064665,-1.812146
25 May 2012 03:42:00.000,700.131587,-1436.503484,-6856.257862,-6.678709,3.169061,-1.346329
25 May 2012 03:43:00.000,298.249268,-1243.550989,-6922.922443,-6.712763,3.260477,-0.875063
25 May 2012 03:44:00.000,-104.852976,-1045.512132,-6961.195169,-6.719359,3.338548,-0.400257
25 May 2012 03:45:00.000,-507.526399,-843.197253,-6970.921203,-6.698474,3.402962,0.076168
25 May 2012 03:46:00.000,-908.124137,-637.433867,-6952.061161,-6.650193,3.453459,0.552285
25 May 2012 03:47:00.000,-1305.007658,-429.063409,-6904.691258,-6.574709,3.489835,1.026171
25 May 2012 03:48:00.000,-1696.553193,-218.937947,-6829.003032,-6.472321,3.511939,1.495906
25 May 2012 03:49:00.000,-2081.158109,-7.916843,-6725.302664,-6.343434,3.519679,1.959589
25 May 2012 03:50:00.000,-2457.247232,203.136618,-6594.009876,-6.188558,3.513018,2.415339
25 May 2012 03:51:00.000,-2823.279084,413.358623,-6435.656424,-6.008305,3.491973,2.861303
25 May 2012 03:52:00.000,-3177.752025,621.888240,-6250.884167,-5.803392,3.456624,3.295664
25 May 2012 03:53:00.000,-3519.210280,827.870836,-6040.442729,-5.574630,3.407101,3.716649
25 May 2012 03:54:00.000,-3846.249824,1030.461490,-5805.186740,-5.322931,3.343597,4.122532
25 May 2012 03:55:00.000,-4157.524119,1228.828388,-5546.072663,-5.049300,3.266357,4.511645
25 May 2012 03:56:00.000,-4451.749660,1422.156196,-5264.155212,-4.754832,3.175684,4.882383
25 May 2012 03:57:00.000,-4727.711323,1609.649392,-4960.583359,-4.440711,3.071935,5.233211
25 May 2012 03:58:00.000,-4984.267485,1790.535544,-4636.595936,-4.108202,2.955523,5.562668
25 May 2012 03:59:00.000,-5220.354886,1964.068523,-4293.516844,-3.758651,2.826912,5.869380
25 May 2012 04:00:00.000,-5434.993216,2129.531634,-3932.749877,-3.393477,2.686618,6.152059
25 May 2012 04:01:00.000,-5627.289391,2286.240650,-3555.773172,-3.014166,2.535207,6.409516
25 May 2012 04:02:00.000,-5796.441504,2433.546737,-3164.133308,-2.622271,2.373293,6.640660
25 May 2012 04:03:00.000,-5941.742411,2570.839247,-2759.439059,-2.219398,2.201535,6.844509
25 May 2012 04:04:00.000,-6062.582944,2697.548369,-2343.354846,-1.807205,2.020634,7.020192
25 May 2012 04:05:00.000,-6158.454714,2813.147623,-1917.593890,-1.387392,1.831332,7.166953
25 May 2012 04:06:00.000,-6228.952493,2917.156174,-1483.911116,-0.961696,1.634409,7.284157
25 May 2012 04:07:00.000,-6273.776146,3009.140961,-1044.095824,-0.531883,1.430677,7.371295
25 May 2012 04:08:00.000,-6292.732111,3088.718625,-599.964172,-0.099738,1.220980,7.427983
25 May 2012 04:09:00.000,-6285.734398,3155.557213,-153.351501,0.332939,1.006188,7.453964
25 May 2012 04:10:00.000,-6252.805112,3209.377668,293.895448,0.764347,0.787192,7.449115
25 May 2012 04:11:00.000,-6194.074480,3249.955072,739.926400,1.192685,0.564905,7.413442
25 May 2012 04:12:00.000,-6109.780390,3277.119650,1182.895435,1.616165,0.340253,7.347084
25 May 2012 04:13:00.000,-6000.267436,3290.757528,1620.968875,2.033020,0.114172,7.250310
25 May 2012 04:14:00.000,-5865.985481,3290.811224,2052.333113,2.441510,-0.112395,7.123521
25 May 2012 04:15:00.000,-5707.487738,3277.279901,2475.202350,2.839931,-0.338504,6.967242
25 May 2012 04:16:00.000,-5525.428385,3250.219343,2887.826193,3.226623,-0.563213,6.782126
25 May 2012 04:17:00.000,-5320.559734,3209.741693,3288.497084,3.599976,-0.785585,6.568949
25 May 2012 04:18:00.000,-5093.728961,3156.014927,3675.557516,3.958439,-1.004696,6.328603
25 May 2012 04:19:00.000,-4845.874433,3089.262092,4047.406994,4.300524,-1.219636,6.062095
25 May 2012 04:20:00.000,-4578.021638,3009.760289,4402.508730,4.624816,-1.429514,5.770541
25 May 2012 04:21:00.000,-4291.278757,2917.839442,4739.396020,4.929976,-1.633461,5.455160
25 May 2012 04:22:00.000,-3986.831899,2813.880832,5056.678293,5.214746,-1.830634,5.117269
25 May 2012 04:23:00.000,-3665.940027,2698.315421,5353.046796,5.477955,-2.020221,4.758278
25 May 2012 04:24:00.000,-3329.929600,2571.621979,5627.279910,5.718525,-2.201440,4.379680
25 May 2012 04:25:00.000,-2980.188968,2434.325016,5878.248068,5.935473,-2.373550,3.983049
25 May 2012 04:26:00.000,-2618.162535,2286.992542,6104.918263,6.127913,-2.535843,3.570029
25 May 2012 04:27:00.000,-2245.344732,2130.233658,6306.358143,6.295064,-2.687656,3.142330
25 May 2012 04:28:00.000,-1863.273816,1964.695995,6481.739675,6.436247,-2.828369,2.701718
25 May 2012 04:29:00.000,-1473.525524,1791.063013,6630.342377,6.550891,-2.957408,2.250010
25 May 2012 04:30:00.000,-1077.706614,1610.051173,6751.556106,6.638534,-3.074247,1.789066
25 May 2012 04:31:00.000,-677.448307,1422.406985,6844.883414,6.698822,-3.178410,1.320781
25 May 2012 04:32:00.000,-274.399654,1228.903961,6909.941451,6.731515,-3.269474,0.847079
25 May 2012 04:33:00.000,129.779137,1030.339464,6946.463425,6.736482,-3.347068,0.369904
25 May 2012 04:34:00.000,533.423415,827.531476,6954.299618,6.713705,-3.410875,-0.108787
